district,school,num_applications
Residential District 10,08X558,27
Residential District 10,30Q445,2
Residential District 10,14K561,2
Residential District 10,12X684,50
Residential District 10,08X282,31
Residential District 10,19K510,2
Residential District 10,25Q285,2
Residential District 10,10X353,736
Residential District 10,28Q284,2
Residential District 10,04M610,52
Residential District 10,30Q286,2
Residential District 10,14K614,2
Residential District 10,09X568,99
Residential District 11,02M047,16
Residential District 11,06M540,132
Residential District 11,30Q301,18
Residential District 11,17K382,6
Residential District 11,18K637,2
Residential District 11,32K403,2
Residential District 11,17K751,11
Residential District 11,09X365,61
Residential District 11,11X270,270
Residential District 11,02M546,165
Residential District 11,19K404,6
Residential District 11,30Q575,11
Residential District 11,24Q264,9
Residential District 11,19K618,3
Residential District 11,27Q309,2
Residential District 11,07X600,157
Residential District 11,32K554,1
Residential District 11,08X376,38
Residential District 11,08X367,110
Residential District 11,02M630,116
Residential District 11,11X299,728
Residential District 11,27Q400,2
Residential District 11,14K610,3
Residential District 11,24Q610,47
Residential District 11,30Q580,41
Residential District 11,01M696,184
Residential District 11,24Q299,69
Residential District 11,02M411,267
Residential District 11,03M479,279
Residential District 11,13K595,2
Residential District 11,10X434,324
Residential District 11,13K670,7
Residential District 11,29Q313,3
Residential District 11,26Q415,2
Residential District 11,10X264,458
Residential District 11,11X290,425
Residential District 11,11X545,191
Residential District 11,08X432,34
Residential District 11,12X479,56
Residential District 11,09X260,669
Residential District 11,10X351,161
Residential District 11,09X227,118
Residential District 11,08X561,64
Residential District 11,07X522,58
Residential District 11,09X324,71
Residential District 11,10X213,103
Residential District 11,12X511,73
Residential District 11,11X249,547
Residential District 11,10X439,415
Residential District 11,09X413,254
Residential District 11,11X253,198
Residential District 11,11X418,450
Residential District 11,09X412,57
Residential District 11,09X403,89
Residential District 11,11X265,282
Residential District 11,12X267,424
Residential District 11,09X525,72
Residential District 11,07X527,106
Residential District 11,08X349,396
Residential District 11,09X505,145
Residential District 11,10X284,119
Residential District 11,08X269,76
Residential District 11,10X546,96
Residential District 11,11X508,810
Residential District 11,17K547,2
Residential District 11,15K448,2
Residential District 11,22K555,2
Residential District 11,13K412,3
Residential District 11,18K566,2
Residential District 11,16K498,6
Residential District 11,15K656,3
Residential District 11,17K745,3
Residential District 11,19K639,1
Residential District 11,14K449,851
Residential District 11,14K488,3
Residential District 11,17K548,2
Residential District 11,13K430,974
Residential District 11,18K567,2
Residential District 11,02M393,79
Residential District 11,26Q315,2
Residential District 11,31R047,2
Residential District 11,29Q326,2
Residential District 11,07X548,155
Residential District 11,10X442,138
Residential District 11,04M555,547
Residential District 11,27Q262,2
Residential District 11,02M615,62
Residential District 11,06M293,98
Residential District 11,13K674,9
Residential District 11,24Q293,2
Residential District 11,17K600,2
Residential District 11,09X564,23
Residential District 11,11X288,1376
Residential District 11,05M362,226
Residential District 11,06M346,7
Residential District 11,07X427,43
Residential District 11,09X327,61
Residential District 11,10X524,26
Residential District 11,18K629,2
Residential District 11,31R450,2
Residential District 11,10X440,347
Residential District 11,10X549,179
Residential District 11,13K265,2
Residential District 11,09X329,42
Residential District 11,09X231,78
Residential District 11,23K644,8
Residential District 11,29Q327,2
Residential District 11,05M148,20
Residential District 11,12X271,113
Residential District 11,01M450,69
Residential District 11,14K477,2
Residential District 11,25Q281,2
Residential District 11,14K685,2
Residential District 11,02M416,299
Residential District 11,30Q258,6
Residential District 11,27Q334,2
Residential District 11,27Q314,2
Residential District 11,04M372,9
Residential District 11,02M294,77
Residential District 11,09X250,114
Residential District 11,21K572,2
Residential District 11,12X251,83
Residential District 11,19K502,2
Residential District 11,02M303,15
Residential District 11,12X682,82
Residential District 11,25Q460,6
Residential District 11,25Q263,2
Residential District 11,02M288,85
Residential District 11,10X437,223
Residential District 11,10X438,291
Residential District 11,28Q440,12
Residential District 11,20K490,2
Residential District 11,26Q430,32
Residential District 11,03M417,76
Residential District 11,30Q501,23
Residential District 11,20K505,2
Residential District 11,05M499,140
Residential District 11,03M860,19
Residential District 11,09X517,80
Residential District 11,27Q260,3
Residential District 11,23K514,2
Residential District 11,29Q272,2
Residential District 11,13K605,7
Residential District 11,08X452,55
Residential District 11,13K594,1
Residential District 11,02M374,32
Residential District 11,06M552,3
Residential District 11,24Q485,2
Residential District 11,07X259,136
Residential District 11,11X455,987
Residential District 11,02M534,97
Residential District 11,07X670,60
Residential District 11,08X405,695
Residential District 11,04M680,42
Residential District 11,24Q550,12
Residential District 11,27Q650,3
Residential District 11,11X544,238
Residential District 11,02M545,46
Residential District 11,10X565,134
Residential District 11,02M400,97
Residential District 11,06M423,2
Residential District 11,06M468,44
Residential District 11,02M420,165
Residential District 11,18K617,2
Residential District 11,03M492,79
Residential District 11,28Q690,2
Residential District 11,06M467,59
Residential District 11,05M692,1211
Residential District 11,06M463,18
Residential District 11,18K633,6
Residential District 11,17K546,8
Residential District 11,17K539,2
Residential District 11,10X433,93
Residential District 11,09X543,36
Residential District 11,10X696,1281
Residential District 11,24Q267,2
Residential District 11,03M494,96
Residential District 11,11X275,375
Residential District 11,02M489,121
Residential District 11,02M296,28
Residential District 11,11X509,139
Residential District 11,21K348,3
Residential District 11,20K485,3
Residential District 11,12X550,35
Residential District 11,28Q505,10
Residential District 11,28Q325,2
Residential District 11,07X500,161
Residential District 11,02M437,27
Residential District 11,29Q498,2
Residential District 11,02M605,12
Residential District 11,10X368,75
Residential District 11,02M544,2
Residential District 11,30Q502,2
Residential District 11,02M407,16
Residential District 11,29Q243,2
Residential District 11,07X334,10
Residential District 11,24Q530,2
Residential District 11,02M438,10
Residential District 11,24Q236,3
Residential District 11,10X342,30
Residential District 11,06M211,56
Residential District 11,18K563,2
Residential District 11,02M529,23
Residential District 11,28Q350,2
Residential District 11,27Q480,6
Residential District 11,25Q425,12
Residential District 11,21K540,2
Residential District 11,15K462,8
Residential District 11,14K071,2
Residential District 11,21K468,1
Residential District 11,10X268,28
Residential District 11,10X374,732
Residential District 11,18K569,2
Residential District 11,02M419,17
Residential District 11,02M425,22
Residential District 11,22K535,10
Residential District 11,21K559,2
Residential District 11,02M655,24
Residential District 11,30Q450,6
Residential District 11,08X530,38
Residential District 11,02M308,47
Residential District 11,03M541,259
Residential District 11,02M427,19
Residential District 11,02M542,29
Residential District 11,02M392,60
Residential District 11,04M435,585
Residential District 11,02M280,35
Residential District 11,02M459,19
Residential District 11,02M439,229
Residential District 11,10X477,208
Residential District 11,01M509,7
Residential District 11,24Q585,13
Residential District 11,29Q492,7
Residential District 11,17K590,2
Residential District 11,28Q167,2
Residential District 11,12X248,34
Residential District 11,24Q520,3
Residential District 11,22K405,16
Residential District 11,08X312,161
Residential District 11,15K684,8
Residential District 11,02M418,207
Residential District 11,09X297,155
Residential District 11,09X252,138
Residential District 11,05M304,14
Residential District 11,12X242,260
Residential District 11,07X473,18
Residential District 11,02M432,27
Residential District 11,02M520,7
Residential District 11,02M412,83
Residential District 11,02M414,169
Residential District 11,02M376,162
Residential District 11,02M543,59
Residential District 11,09X350,2
