district,school,num_applications
Residential District 12,14K610,8
Residential District 12,06M540,89
Residential District 12,21K410,2
Residential District 12,30Q301,18
Residential District 12,17K382,12
Residential District 12,18K637,7
Residential District 12,32K403,10
Residential District 12,17K751,3
Residential District 12,09X365,63
Residential District 12,11X270,34
Residential District 12,02M546,121
Residential District 12,19K404,10
Residential District 12,30Q575,3
Residential District 12,24Q264,3
Residential District 12,17K408,7
Residential District 12,19K618,3
Residential District 12,27Q309,8
Residential District 12,07X600,90
Residential District 12,32K554,3
Residential District 12,08X376,34
Residential District 12,08X367,60
Residential District 12,02M630,80
Residential District 12,11X299,64
Residential District 12,24Q610,14
Residential District 12,30Q580,9
Residential District 12,01M696,84
Residential District 12,24Q299,26
Residential District 12,02M411,109
Residential District 12,26Q495,2
Residential District 12,03M479,115
Residential District 12,13K595,3
Residential District 12,10X434,174
Residential District 12,13K670,7
Residential District 12,29Q313,3
Residential District 12,26Q415,2
Residential District 12,16K455,1
Residential District 12,10X264,164
Residential District 12,11X290,59
Residential District 12,11X545,23
Residential District 12,08X432,73
Residential District 12,12X479,78
Residential District 12,09X260,473
Residential District 12,10X351,36
Residential District 12,09X227,115
Residential District 12,08X561,73
Residential District 12,07X522,59
Residential District 12,09X324,38
Residential District 12,10X213,72
Residential District 12,12X511,136
Residential District 12,11X249,141
Residential District 12,10X439,192
Residential District 12,09X413,91
Residential District 12,11X253,27
Residential District 12,11X418,116
Residential District 12,09X412,60
Residential District 12,09X403,66
Residential District 12,11X265,42
Residential District 12,12X267,338
Residential District 12,09X525,69
Residential District 12,07X527,79
Residential District 12,08X349,203
Residential District 12,09X505,151
Residential District 12,10X284,38
Residential District 12,08X269,105
Residential District 12,10X546,55
Residential District 12,11X508,188
Residential District 12,15K448,1
Residential District 12,22K555,3
Residential District 12,23K493,2
Residential District 12,13K412,3
Residential District 12,18K566,2
Residential District 12,16K498,6
Residential District 12,15K656,8
Residential District 12,17K745,2
Residential District 12,14K488,3
Residential District 12,17K548,2
Residential District 12,21K690,1
Residential District 12,18K567,2
Residential District 12,32K556,2
Residential District 12,02M393,47
Residential District 12,26Q315,2
Residential District 12,31R047,2
Residential District 12,07X548,73
Residential District 12,10X442,45
Residential District 12,04M555,232
Residential District 12,27Q262,2
Residential District 12,02M615,36
Residential District 12,06M293,38
Residential District 12,13K674,3
Residential District 12,24Q293,2
Residential District 12,17K600,2
Residential District 12,09X564,15
Residential District 12,15K519,2
Residential District 12,11X288,197
Residential District 12,05M362,111
Residential District 12,06M346,23
Residential District 12,07X427,31
Residential District 12,09X327,60
Residential District 12,10X524,48
Residential District 12,18K629,3
Residential District 12,31R450,3
Residential District 12,10X440,72
Residential District 12,15K429,10
Residential District 12,10X549,74
Residential District 12,13K265,2
Residential District 12,09X329,42
Residential District 12,32K545,2
Residential District 12,09X231,97
Residential District 12,23K644,6
Residential District 12,05M148,16
Residential District 12,12X271,264
Residential District 12,01M450,37
Residential District 12,14K477,3
Residential District 12,25Q281,2
Residential District 12,21K525,2
Residential District 12,02M416,128
Residential District 12,30Q258,7
Residential District 12,04M372,6
Residential District 12,02M294,31
Residential District 12,09X250,237
Residential District 12,12X251,149
Residential District 12,02M303,9
Residential District 12,12X682,193
Residential District 12,25Q460,2
Residential District 12,25Q263,2
Residential District 12,02M288,58
Residential District 12,10X437,199
Residential District 12,10X438,192
Residential District 12,28Q440,3
Residential District 12,26Q430,3
Residential District 12,03M417,48
Residential District 12,30Q501,7
Residential District 12,05M499,71
Residential District 12,03M860,21
Residential District 12,09X517,58
Residential District 12,23K514,2
Residential District 12,13K605,3
Residential District 12,08X452,41
Residential District 12,13K594,6
Residential District 12,02M374,31
Residential District 12,06M552,6
Residential District 12,24Q485,2
Residential District 12,07X259,94
Residential District 12,11X455,187
Residential District 12,02M534,36
Residential District 12,07X670,35
Residential District 12,08X405,160
Residential District 12,04M680,32
Residential District 12,24Q550,6
Residential District 12,28Q328,2
Residential District 12,27Q650,3
Residential District 12,11X544,60
Residential District 12,02M545,7
Residential District 12,10X565,84
Residential District 12,02M400,41
Residential District 12,06M468,28
Residential District 12,02M420,97
Residential District 12,03M492,34
Residential District 12,28Q690,2
Residential District 12,06M467,25
Residential District 12,06M463,10
Residential District 12,18K633,3
Residential District 12,17K546,2
Residential District 12,10X433,24
Residential District 12,09X543,46
Residential District 12,03M494,24
Residential District 12,11X275,64
Residential District 12,02M489,49
Residential District 12,02M296,24
Residential District 12,11X509,11
Residential District 12,21K348,2
Residential District 12,20K485,1
Residential District 12,12X550,56
Residential District 12,07X500,149
Residential District 12,02M437,15
Residential District 12,29Q498,2
Residential District 12,02M605,15
Residential District 12,10X368,23
Residential District 12,02M407,19
Residential District 12,07X334,32
Residential District 12,24Q530,2
Residential District 12,02M438,7
Residential District 12,10X342,12
Residential District 12,06M211,41
Residential District 12,18K563,3
Residential District 12,02M529,8
Residential District 12,22K425,2
Residential District 12,27Q480,3
Residential District 12,25Q425,2
Residential District 12,21K540,2
Residential District 12,15K462,3
Residential District 12,14K071,2
Residential District 12,21K468,2
Residential District 12,10X268,14
Residential District 12,10X374,361
Residential District 12,02M419,12
Residential District 12,21K572,2
Residential District 12,02M425,12
Residential District 12,22K535,2
Residential District 12,21K559,2
Residential District 12,02M655,18
Residential District 12,30Q450,3
Residential District 12,08X530,62
Residential District 12,02M308,28
Residential District 12,03M541,128
Residential District 12,02M427,18
Residential District 12,02M542,19
Residential District 12,02M392,40
Residential District 12,04M435,216
Residential District 12,02M280,49
Residential District 12,02M459,18
Residential District 12,02M439,131
Residential District 12,10X477,62
Residential District 12,26Q435,2
Residential District 12,17K590,2
Residential District 12,28Q167,1
Residential District 12,12X248,44
Residential District 12,24Q520,3
Residential District 12,22K405,8
Residential District 12,08X312,95
Residential District 12,15K684,3
Residential District 12,02M418,86
Residential District 12,09X297,191
Residential District 12,09X252,219
Residential District 12,05M304,17
Residential District 12,12X242,525
Residential District 12,07X473,24
Residential District 12,02M432,11
Residential District 12,02M520,12
Residential District 12,02M412,28
Residential District 12,02M414,44
Residential District 12,02M376,71
Residential District 12,02M543,34
Residential District 12,09X350,8
Residential District 12,31R440,2
Residential District 12,01M539,80
Residential District 12,20K445,3
Residential District 12,11X513,53
Residential District 12,01M292,13
Residential District 12,14K474,2
Residential District 12,02M298,67
Residential District 12,24Q296,6
Residential District 12,12X388,113
Residential District 12,04M495,155
Residential District 12,17K122,2
Residential District 12,08X320,94
Residential District 12,11X542,284
Residential District 12,19K507,2
Residential District 12,31R445,2
Residential District 12,02M408,18
Residential District 12,28Q680,2
Residential District 12,27Q302,2
Residential District 12,25Q241,2
Residential District 12,24Q600,3
Residential District 12,02M422,7
Residential District 12,08X293,95
Residential District 12,02M531,17
Residential District 12,02M580,8
Residential District 12,10X141,44
Residential District 12,24Q560,2
Residential District 12,27Q308,2
Residential District 12,27Q351,1
Residential District 12,27Q324,2
Residential District 12,27Q323,2
Residential District 12,09X404,48
Residential District 12,08X559,21
Residential District 12,02M413,34
Residential District 12,08X348,74
Residential District 12,13K419,6
Residential District 12,17K543,3
