district,school,num_applications
Residential District 13,09X413,3
Residential District 13,13K553,39
Residential District 13,17K547,23
Residential District 13,15K448,86
Residential District 13,22K555,54
Residential District 13,23K493,13
Residential District 13,13K412,110
Residential District 13,18K566,6
Residential District 13,15K423,2
Residential District 13,16K498,55
Residential District 13,13K616,26
Residential District 13,15K656,181
Residential District 13,17K745,18
Residential District 13,13K439,30
Residential District 13,19K639,18
Residential District 13,14K488,54
Residential District 13,17K548,36
Residential District 13,21K690,2
Residential District 13,18K567,10
Residential District 13,32K556,21
Residential District 13,02M393,7
Residential District 13,26Q315,2
Residential District 13,07X548,3
Residential District 13,04M555,18
Residential District 13,27Q262,2
Residential District 13,02M615,12
Residential District 13,06M293,3
Residential District 13,13K674,129
Residential District 13,17K600,39
Residential District 13,09X564,2
Residential District 13,15K519,48
Residential District 13,05M362,33
Residential District 13,06M346,2
Residential District 13,18K629,12
Residential District 13,31R450,2
Residential District 13,15K463,12
Residential District 13,19K659,2
Residential District 13,10X440,3
Residential District 13,15K429,80
Residential District 13,13K265,73
Residential District 13,32K545,16
Residential District 13,23K644,23
Residential District 13,29Q327,2
Residential District 13,12X271,1
Residential District 13,19K409,8
Residential District 13,01M450,28
Residential District 13,14K477,11
Residential District 13,25Q281,2
Residential District 13,21K525,266
Residential District 13,14K685,8
Residential District 13,02M416,155
Residential District 13,02M394,2
Residential District 13,30Q258,3
Residential District 13,04M372,3
Residential District 13,02M294,147
Residential District 13,12X251,2
Residential District 13,19K502,2
Residential District 13,25Q460,2
Residential District 13,02M288,13
Residential District 13,10X437,3
Residential District 13,28Q440,3
Residential District 13,20K490,36
Residential District 13,26Q430,3
Residential District 13,03M417,16
Residential District 13,30Q501,107
Residential District 13,20K505,19
Residential District 13,27Q260,2
Residential District 13,23K514,3
Residential District 13,29Q272,3
Residential District 13,13K605,124
Residential District 13,13K594,46
Residential District 13,02M374,26
Residential District 13,06M552,2
Residential District 13,24Q485,2
Residential District 13,07X259,2
Residential District 13,11X455,3
Residential District 13,02M534,29
Residential District 13,02M586,2
Residential District 13,07X670,2
Residential District 13,08X405,2
Residential District 13,04M680,2
Residential District 13,02M560,2
Residential District 13,24Q550,4
Residential District 13,19K504,2
Residential District 13,28Q328,2
Residential District 13,27Q650,12
Residential District 13,11X544,3
Residential District 13,02M545,19
Residential District 13,10X565,2
Residential District 13,02M400,58
Residential District 13,02M420,39
Residential District 13,03M492,3
Residential District 13,06M467,3
Residential District 13,06M463,3
Residential District 13,18K633,15
Residential District 13,17K546,27
Residential District 13,17K539,2
Residential District 13,17K537,10
Residential District 13,24Q267,2
Residential District 13,03M494,6
Residential District 13,11X275,3
Residential District 13,02M489,34
Residential District 13,21K348,2
Residential District 13,20K485,107
Residential District 13,28Q505,3
Residential District 13,28Q325,2
Residential District 13,02M437,3
Residential District 13,29Q498,3
Residential District 13,02M605,20
Residential District 13,02M407,51
Residential District 13,24Q530,3
Residential District 13,17K524,14
Residential District 13,02M438,3
Residential District 13,06M211,3
Residential District 13,18K563,6
Residential District 13,02M529,3
Residential District 13,02M313,2
Residential District 13,22K425,70
Residential District 13,27Q480,10
Residential District 13,25Q425,6
Residential District 13,21K540,41
Residential District 13,15K462,59
Residential District 13,14K071,26
Residential District 13,15K592,16
Residential District 13,21K468,7
Residential District 13,18K569,2
Residential District 13,02M419,14
Residential District 13,21K572,8
Residential District 13,02M425,12
Residential District 13,22K535,42
Residential District 13,30Q450,2
Residential District 13,08X530,1
Residential District 13,01M515,7
Residential District 13,02M308,25
Residential District 13,14K586,11
Residential District 13,03M541,97
Residential District 13,02M427,3
Residential District 13,02M542,3
Residential District 13,02M392,14
Residential District 13,04M435,33
Residential District 13,02M280,13
Residential District 13,02M459,4
Residential District 13,02M439,62
Residential District 13,26Q435,2
Residential District 13,24Q585,8
Residential District 13,29Q492,2
Residential District 13,17K590,91
Residential District 13,24Q520,3
Residential District 13,22K405,310
Residential District 13,15K684,414
Residential District 13,02M418,245
Residential District 13,07X473,1
Residential District 13,19K583,2
Residential District 13,02M432,3
Residential District 13,02M520,8
Residential District 13,02M412,175
Residential District 13,02M414,147
Residential District 13,02M376,144
Residential District 13,16K765,16
Residential District 13,30Q417,2
Residential District 13,02M543,28
Residential District 13,31R440,2
Residential District 13,01M539,111
Residential District 13,20K445,24
Residential District 13,18K635,1
Residential District 13,01M292,3
Residential District 13,22K611,2
Residential District 13,14K474,12
Residential District 13,02M298,50
Residential District 13,04M495,4
Residential District 13,15K464,55
Residential District 13,29Q259,2
Residential District 13,17K122,48
Residential District 13,19K507,23
Residential District 13,31R445,2
Residential District 13,02M408,33
Residential District 13,27Q302,2
Residential District 13,26Q566,2
Residential District 13,28Q686,3
Residential District 13,25Q252,1
Residential District 13,24Q600,15
Residential District 13,02M422,13
Residential District 13,21K344,2
Residential District 13,31R600,2
Residential District 13,02M531,7
Residential District 13,02M580,24
Residential District 13,27Q475,2
Residential District 13,25Q670,2
Residential District 13,24Q560,3
Residential District 13,27Q308,2
Residential District 13,27Q323,2
Residential District 13,19K683,2
Residential District 13,17K531,9
Residential District 13,02M413,82
Residential District 13,13K419,128
Residential District 13,17K543,20
Residential District 13,07X221,2
Residential District 13,03M859,13
Residential District 13,19K422,2
Residential District 13,02M139,9
Residential District 13,15K667,10
Residential District 13,31R460,2
Residential District 13,02M519,27
Residential District 13,23K697,2
Residential District 13,32K552,15
Residential District 13,15K497,133
Residential District 13,16K688,35
Residential District 13,32K168,16
Residential District 13,32K549,2
Residential District 13,02M260,102
Residential District 13,31R028,1
Residential District 13,19K953,2
Residential District 13,03M403,2
Residential District 13,14K478,35
Residential District 13,17K528,42
Residential District 13,02M600,41
Residential District 13,07X223,2
Residential District 13,31R080,5
Residential District 13,19K764,9
Residential District 13,02M135,7
Residential District 13,03M402,3
Residential District 13,13K483,70
Residential District 13,14K454,49
Residential District 13,10X225,2
Residential District 13,28Q620,3
Residential District 13,05M670,2
Residential District 13,31R455,2
Residential District 13,25Q525,53
Residential District 13,19K615,10
Residential District 13,02M533,6
Residential District 13,02M500,2
Residential District 13,01M448,52
Residential District 13,18K642,2
Residential District 13,02M305,17
Residential District 13,02M507,25
Residential District 13,13K527,27
Residential District 13,02M282,54
Residential District 13,02M551,47
Residential District 13,20K609,1
Residential District 13,05M369,3
Residential District 13,02M316,7
Residential District 13,02M300,2
Residential District 13,13K350,50
Residential District 13,02M449,3
Residential District 13,25Q240,1
Residential District 13,18K576,2
Residential District 13,19K660,21
Residential District 13,03M415,7
Residential District 13,03M291,16
Residential District 13,30Q445,7
Residential District 13,21K620,9
Residential District 13,14K558,64
Residential District 13,14K561,66
Residential District 13,19K510,2
Residential District 13,28Q284,2
Residential District 13,04M610,2
Residential District 13,30Q286,2
Residential District 13,28Q896,2
Residential District 13,14K614,13
Residential District 14,02M047,14
Residential District 14,14K610,78
Residential District 14,06M540,3
Residential District 14,21K410,16
Residential District 14,30Q301,80
Residential District 14,17K382,3
Residential District 14,18K637,6
Residential District 14,32K403,16
Residential District 14,17K751,15
Residential District 14,11X270,2
Residential District 14,02M546,38
Residential District 14,19K404,9
Residential District 14,30Q575,31
Residential District 14,24Q264,22
Residential District 14,17K408,2
Residential District 14,19K618,12
