,School District,School DBN,School Name,Category,Grade 9 Seats Available,Grade 9 Applicants,Grade 9 Offers,Grade 9 Seats Available - Notes
71694,13,13K553,Brooklyn Academy High School,Residential District 25,,s,s,
71695,13,13K553,Brooklyn Academy High School,Residential District 26,,s,s,
71696,13,13K553,Brooklyn Academy High School,Residential District 27,,10,s,
71697,13,13K553,Brooklyn Academy High School,Residential District 28,,s,s,
71698,13,13K553,Brooklyn Academy High School,Residential District 29,,s,s,
71699,13,13K553,Brooklyn Academy High School,Residential District 30,,s,s,
71700,13,13K553,Brooklyn Academy High School,Residential District 31,,s,s,
71701,13,13K553,Brooklyn Academy High School,Residential District 32,,27,s,
71702,13,13K553,Brooklyn Academy High School,Residential District Unknown,,s,s,
79744,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 01,,s,s,
79745,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 02,,s,s,
79746,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 03,,s,s,
79747,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 04,,s,s,
79748,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 06,,s,s,
79749,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 07,,s,s,
79750,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 11,,s,s,
79751,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 12,,s,s,
79752,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 13,,23,s,
79753,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 14,,8,s,
79754,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 15,,28,s,
79755,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 16,,24,6,
79756,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 17,,117,11,
79757,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 18,,30,s,
79758,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 19,,33,s,
79759,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 20,,15,s,
79760,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 21,,14,s,
79761,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 22,,36,s,
79762,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 23,,17,s,
79763,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 24,,9,s,
79764,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 27,,s,s,
79765,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 28,,s,s,
79766,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 29,,s,s,
79767,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 30,,s,s,
79768,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 31,,s,s,
79769,17,17K547,Brooklyn Academy of Science and the Environment,Residential District 32,,13,s,
79770,17,17K547,Brooklyn Academy of Science and the Environment,Residential District Unknown,,s,s,
76039,15,15K448,Brooklyn Collaborative Studies,Residential District 01,,s,s,
76040,15,15K448,Brooklyn Collaborative Studies,Residential District 02,,s,s,
76041,15,15K448,Brooklyn Collaborative Studies,Residential District 03,,s,s,
76042,15,15K448,Brooklyn Collaborative Studies,Residential District 04,,s,s,
76043,15,15K448,Brooklyn Collaborative Studies,Residential District 05,,s,s,
76044,15,15K448,Brooklyn Collaborative Studies,Residential District 07,,s,s,
76045,15,15K448,Brooklyn Collaborative Studies,Residential District 09,,s,s,
76046,15,15K448,Brooklyn Collaborative Studies,Residential District 10,,s,s,
76047,15,15K448,Brooklyn Collaborative Studies,Residential District 11,,s,s,
76048,15,15K448,Brooklyn Collaborative Studies,Residential District 13,,86,12,
76049,15,15K448,Brooklyn Collaborative Studies,Residential District 14,,18,s,
76050,15,15K448,Brooklyn Collaborative Studies,Residential District 15,,325,62,
76051,15,15K448,Brooklyn Collaborative Studies,Residential District 16,,41,s,
76052,15,15K448,Brooklyn Collaborative Studies,Residential District 17,,80,10,
76053,15,15K448,Brooklyn Collaborative Studies,Residential District 18,,22,6,
76054,15,15K448,Brooklyn Collaborative Studies,Residential District 19,,31,7,
76055,15,15K448,Brooklyn Collaborative Studies,Residential District 20,,38,6,
76056,15,15K448,Brooklyn Collaborative Studies,Residential District 21,,s,s,
76057,15,15K448,Brooklyn Collaborative Studies,Residential District 22,,40,s,
76058,15,15K448,Brooklyn Collaborative Studies,Residential District 23,,19,s,
76059,15,15K448,Brooklyn Collaborative Studies,Residential District 24,,8,s,
76060,15,15K448,Brooklyn Collaborative Studies,Residential District 26,,s,s,
76061,15,15K448,Brooklyn Collaborative Studies,Residential District 27,,s,s,
76062,15,15K448,Brooklyn Collaborative Studies,Residential District 28,,s,s,
76063,15,15K448,Brooklyn Collaborative Studies,Residential District 29,,s,s,
76064,15,15K448,Brooklyn Collaborative Studies,Residential District 31,,10,s,
76065,15,15K448,Brooklyn Collaborative Studies,Residential District 32,,s,s,
76066,15,15K448,Brooklyn Collaborative Studies,Residential District Unknown,,6,s,
88754,22,22K555,Brooklyn College Academy,Residential District 01,,s,s,
88755,22,22K555,Brooklyn College Academy,Residential District 02,,s,s,
88756,22,22K555,Brooklyn College Academy,Residential District 04,,s,s,
88757,22,22K555,Brooklyn College Academy,Residential District 06,,s,s,
88758,22,22K555,Brooklyn College Academy,Residential District 08,,s,s,
88759,22,22K555,Brooklyn College Academy,Residential District 09,,s,s,
88760,22,22K555,Brooklyn College Academy,Residential District 10,,s,s,
88761,22,22K555,Brooklyn College Academy,Residential District 11,,s,s,
88762,22,22K555,Brooklyn College Academy,Residential District 13,,54,s,
88763,22,22K555,Brooklyn College Academy,Residential District 14,,17,s,
88764,22,22K555,Brooklyn College Academy,Residential District 15,,221,18,
88765,22,22K555,Brooklyn College Academy,Residential District 16,,47,6,
88766,22,22K555,Brooklyn College Academy,Residential District 17,,375,38,
88767,22,22K555,Brooklyn College Academy,Residential District 18,,340,34,
88768,22,22K555,Brooklyn College Academy,Residential District 19,,146,14,
88769,22,22K555,Brooklyn College Academy,Residential District 20,,235,15,
88770,22,22K555,Brooklyn College Academy,Residential District 21,,125,7,
88771,22,22K555,Brooklyn College Academy,Residential District 22,,512,41,
88772,22,22K555,Brooklyn College Academy,Residential District 23,,98,13,
88773,22,22K555,Brooklyn College Academy,Residential District 24,,10,s,
88774,22,22K555,Brooklyn College Academy,Residential District 26,,s,s,
88775,22,22K555,Brooklyn College Academy,Residential District 27,,21,s,
88776,22,22K555,Brooklyn College Academy,Residential District 28,,10,s,
88777,22,22K555,Brooklyn College Academy,Residential District 29,,9,s,
88778,22,22K555,Brooklyn College Academy,Residential District 30,,s,s,
88779,22,22K555,Brooklyn College Academy,Residential District 31,,18,s,
88780,22,22K555,Brooklyn College Academy,Residential District 32,,15,s,
88781,22,22K555,Brooklyn College Academy,Residential District Unknown,,10,s,
89139,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 01,,s,s,
89140,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 04,,s,s,
89141,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 07,,s,s,
89142,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 09,,s,s,
89143,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 12,,s,s,
89144,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 13,,13,s,
89145,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 14,,8,s,
89146,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 15,,6,s,
89147,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 16,,64,11,
89148,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 17,,70,16,
89149,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 18,,52,9,
89150,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 19,,107,13,
89151,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 20,,s,s,
89152,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 21,,s,s,
89153,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 22,,39,11,
89154,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 23,,161,47,
89155,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 24,,9,s,
89156,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 26,,s,s,
89157,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 27,,14,s,
89158,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 28,,s,s,
89159,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 29,,s,s,
89160,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 31,,s,s,
89161,23,23K493,Brooklyn Collegiate: A College Board School,Residential District 32,,32,s,
89162,23,23K493,Brooklyn Collegiate: A College Board School,Residential District Unknown,,s,s,
70683,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 02,,8,s,
70684,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 03,,s,s,
70685,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 04,,s,s,
70686,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 05,,s,s,
70687,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 07,,s,s,
70688,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 08,,s,s,
70689,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 09,,s,s,
70690,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 10,,s,s,
70691,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 11,,s,s,
70692,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 12,,s,s,
70693,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 13,,110,28,
70694,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 14,,65,11,
70695,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 15,,32,s,
70696,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 16,,84,10,
70697,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 17,,94,13,
70698,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 18,,48,s,
70699,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 19,,99,16,
70700,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 20,,13,s,
70701,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 21,,14,s,
70702,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 22,,38,8,
70703,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 23,,55,s,
70704,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 24,,22,s,
70705,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 25,,s,s,
70706,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 26,,s,s,
70707,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 27,,16,s,
70708,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 28,,s,s,
70709,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 30,,s,s,
70710,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 31,,s,s,
70711,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District 32,,42,s,
70712,13,13K412,Brooklyn Community Arts & Media High School (BCAM),Residential District Unknown,,s,s,
80803,18,18K566,Brooklyn Community High School for Excellence and,Residential District 07,,s,s,
80804,18,18K566,Brooklyn Community High School for Excellence and,Residential District 09,,s,s,
80805,18,18K566,Brooklyn Community High School for Excellence and,Residential District 10,,s,s,
80806,18,18K566,Brooklyn Community High School for Excellence and,Residential District 13,,6,s,
